image_path,f1,f2,v12_recheck,v21_recheck,error
outputs/multi_batch/batch_1/circle/sample_0068/iteration_00150.png,0.10924354319569793,0.09848518384719404,-0.2599826191806787,-0.23432255732982193,
outputs/multi_batch/batch_1/circle/sample_0069/iteration_00150.png,0.1566259421047064,0.16589503198308775,-0.2811860635195142,-0.2976222351222764,
outputs/multi_batch/batch_1/circle/sample_0070/iteration_00150.png,0.1959929495263101,0.19048473551959597,-0.09657879457012598,-0.09389604414690275,
outputs/multi_batch/batch_1/circle/sample_0071/iteration_00150.png,0.10630862409644969,0.10988803671436193,-0.27037303183186995,-0.27971510749654355,
outputs/multi_batch/batch_1/circle/sample_0072/iteration_00150.png,0.1514840472533408,0.15148660956776144,-0.1997838668787184,-0.19978720360642493,
outputs/multi_batch/batch_1/circle/sample_0073/iteration_00150.png,0.12386591543444195,0.12278728979528702,-0.316391964341833,-0.31386494165214074,
outputs/multi_batch/batch_1/circle/sample_0074/iteration_00150.png,0.1608216386086994,0.16054768405172162,-0.10595907849361985,-0.1057539680747138,
outputs/multi_batch/batch_1/circle/sample_0075/iteration_00150.png,0.1581874982994177,0.15818749829959977,-0.32834387437036927,-0.32834387437072626,
outputs/multi_batch/batch_1/circle/sample_0076/iteration_00150.png,0.14310151607362964,0.1431015160738163,-0.36395143865989743,-0.3639514386603571,
outputs/multi_batch/batch_1/circle/sample_0077/iteration_00150.png,0.13309583026608313,0.14234914174967106,-0.06253256937435188,-0.06695378136864943,
outputs/multi_batch/batch_1/circle/sample_0078/iteration_00150.png,0.23091914145222286,0.23336658726378998,0.06785278558808072,0.06857185321076185,
outputs/multi_batch/batch_1/circle/sample_0079/iteration_00150.png,0.21963808674571753,0.21963808674585847,-0.074152638521167,-0.07415263852121594,
outputs/multi_batch/batch_1/circle/sample_0080/iteration_00150.png,0.13015405342225528,0.13335903372489089,-0.2648388233075651,-0.2714332638811077,
outputs/multi_batch/batch_1/circle/sample_0081/iteration_00150.png,0.1630972940577926,0.16309729405795462,-0.264504977159874,-0.2645049771601707,
outputs/multi_batch/batch_1/circle/sample_0082/iteration_00150.png,0.12234553943177007,0.12912029727711316,-0.4115145928916757,-0.4341028948652756,
outputs/multi_batch/batch_1/circle/sample_0083/iteration_00150.png,0.10057204643447502,0.1240916507923697,-0.2496305118142608,-0.30761361214429317,
outputs/multi_batch/batch_1/circle/sample_0084/iteration_00150.png,0.12989804034807437,0.12362141942131225,-0.10289407457503506,-0.0979253459928352,
outputs/multi_batch/batch_1/circle/sample_0085/iteration_00150.png,0.165107943836929,0.16510794383712593,-0.33568941955279535,-0.3356894195532087,
outputs/multi_batch/batch_1/circle/sample_0086/iteration_00150.png,0.13456229152691468,0.13046609629730993,-0.14478662283914412,-0.1403869261165991,
outputs/multi_batch/batch_1/circle/sample_0087/iteration_00150.png,0.169625347318213,0.16796615529169692,-0.19953384266671825,-0.19754322389590956,
outputs/multi_batch/batch_1/circle/sample_0088/iteration_00150.png,0.20873233123956478,0.20873233123974452,-0.1243861202491716,-0.12438612024927985,
outputs/multi_batch/batch_1/circle/sample_0089/iteration_00150.png,0.15359298339426392,0.20152661936488106,-0.025551307923769116,-0.03358192111984959,
outputs/multi_batch/batch_1/circle/sample_0090/iteration_00076.png,0.23797275820081862,0.2379727582009285,0.07569078303207777,0.07569078303211252,
outputs/multi_batch/batch_1/circle/sample_0091/iteration_00150.png,0.14917177434857629,0.14183472464329636,-0.28920000321920786,-0.27468974433064564,
outputs/multi_batch/batch_1/circle/sample_0092/iteration_00150.png,0.2179602452946666,0.21796024529481056,-0.07169300408140089,-0.0716930040814496,
outputs/multi_batch/batch_1/circle/sample_0093/iteration_00150.png,0.0971432428310537,0.10263528314748432,-0.35155158582421364,-0.37068070192592634,
outputs/multi_batch/batch_1/circle/sample_0094/iteration_00150.png,0.15948533198380524,0.14973810327662093,-0.20984348214348927,-0.19664732871737683,
