batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac
1,circle,47,outputs/multi_batch/batch_1/circle/sample_0047/iteration_00150.png,-0.2543744139929985,-0.254080297151097,0.474027,0.930775574651983,True,0.474026,2.557143,2.236958,0.240943,0.293639,2,False,False,0.480712890625
1,circle,49,outputs/multi_batch/batch_1/circle/sample_0049/iteration_00150.png,-0.2017009175960383,-0.1724076386881938,0.522939,1.0241059209896335,True,0.522939,2.378521,1.765604,0.077023,0.38461,3,False,False,0.525390625
1,circle,52,outputs/multi_batch/batch_1/circle/sample_0052/iteration_00150.png,-0.3726993053340502,-0.362459350307813,0.614055,0.6601798087574687,True,0.620195,3.553078,1.937682,0.151021,0.306326,2,False,False,0.616455078125
1,circle,57,outputs/multi_batch/batch_1/circle/sample_0057/iteration_00150.png,-0.3668375128764524,-0.3668375128767845,0.644691,0.3527758230387553,True,0.685209,2.994865,1.246976,0.064275,0.302547,4,False,False,0.6494140625
1,circle,76,outputs/multi_batch/batch_1/circle/sample_0076/iteration_00150.png,-0.3633320101654613,-0.3633320101659323,0.563308,0.5528753096975314,True,0.668249,3.609662,1.118156,0.178151,0.539186,3,False,False,0.55810546875
1,circle,80,outputs/multi_batch/batch_1/circle/sample_0080/iteration_00150.png,-0.2646841773563519,-0.2712105691235484,0.522215,0.7195457693893531,True,0.522215,4.692407,1.372771,0.243297,0.498432,2,False,False,0.526611328125
1,circle,85,outputs/multi_batch/batch_1/circle/sample_0085/iteration_00150.png,-0.333744749520077,-0.3337447495204761,0.612497,0.3679792868257984,True,0.618967,2.762263,1.17104,0.116174,0.420159,3,False,False,0.616455078125
1,circle,95,outputs/multi_batch/batch_1/circle/sample_0095/iteration_00150.png,-0.2164672900225541,-0.2164672900227917,0.635333,0.6726801445865488,True,0.656831,3.019492,2.217128,0.226554,0.472523,2,False,False,0.641845703125
1,circle,98,outputs/multi_batch/batch_1/circle/sample_0098/iteration_00150.png,-0.3341230429992251,-0.3624857227888103,0.638775,0.6365818967483685,True,0.638774,4.157329,2.22119,0.127894,0.425816,3,False,False,0.64111328125
1,circle,104,outputs/multi_batch/batch_1/circle/sample_0104/iteration_00150.png,-0.0075986217146349,-0.0075986217134962,0.635249,0.9451133778842468,True,0.637024,4.061187,1.016922,0.217952,0.468952,2,False,False,0.6806640625
1,circle,105,outputs/multi_batch/batch_1/circle/sample_0105/iteration_00150.png,0.022065983218243,0.0212613418909064,0.480203,1.4191938188859885,True,0.480203,2.883993,2.335701,0.060328,0.398946,3,False,False,0.481689453125
1,circle,107,outputs/multi_batch/batch_1/circle/sample_0107/iteration_00150.png,-0.2352421448805599,-0.2352421448807987,0.605699,0.6960452546732577,True,0.663172,2.471045,1.902054,0.156756,0.266124,4,False,False,0.60595703125
1,circle,109,outputs/multi_batch/batch_1/circle/sample_0109/iteration_00150.png,-0.2494785284605495,-0.2332507701926411,0.530915,0.7676204219499757,True,0.539311,2.130748,1.189265,0.141513,0.540752,2,False,False,0.529052734375
1,circle,116,outputs/multi_batch/batch_1/circle/sample_0116/iteration_00150.png,-0.2779353042814889,-0.3173524357979161,0.490088,0.7895414064482302,True,0.490089,4.290661,1.242239,0.154375,0.437416,2,False,False,0.489013671875
1,circle_half_quarter,123,outputs/multi_batch/batch_1/circle_half_quarter/sample_0123/iteration_00150.png,0.1833404422743877,0.1833404422745317,0.360066,1.886135765103216,True,0.51956,4.885093,1.974481,0.116287,0.501055,5,False,False,0.333984375
1,circle_half_quarter,124,outputs/multi_batch/batch_1/circle_half_quarter/sample_0124/iteration_00150.png,0.0780336478176709,0.0780336478177329,0.247844,1.8548255006036305,True,0.565055,2.536863,2.356625,0.133373,0.51876,3,False,False,0.23828125
1,circle_half_quarter,128,outputs/multi_batch/batch_1/circle_half_quarter/sample_0128/iteration_00150.png,-0.1947854790210743,-0.1947854790212292,0.491364,1.1450204373697734,True,0.691116,2.021794,1.778617,0.081655,0.387843,3,False,False,0.492919921875
1,circle_half_quarter,129,outputs/multi_batch/batch_1/circle_half_quarter/sample_0129/iteration_00150.png,0.2354989737973773,0.2354989737977246,0.297975,1.9422572907065565,True,0.487733,4.762593,1.31079,0.18948,0.541224,5,False,False,0.282958984375
1,circle_half_quarter,131,outputs/multi_batch/batch_1/circle_half_quarter/sample_0131/iteration_00150.png,0.0373616847253627,0.0373616847253777,0.421936,1.4136663459334984,True,0.577533,3.607543,1.463678,0.140567,0.436625,9,False,False,0.3369140625
1,circle_half_quarter,133,outputs/multi_batch/batch_1/circle_half_quarter/sample_0133/iteration_00150.png,0.1501914367861987,0.1501914367862599,0.537625,1.5706554713468672,True,0.543958,4.164428,2.119205,0.218407,0.288737,5,False,False,0.51220703125
1,circle_half_quarter,134,outputs/multi_batch/batch_1/circle_half_quarter/sample_0134/iteration_00150.png,0.1665130667573044,0.1665130667574017,0.31422,1.749505176951029,True,0.469811,2.565608,1.684149,0.160078,0.488984,5,False,False,0.29296875
1,circle_half_quarter,138,outputs/multi_batch/batch_1/circle_half_quarter/sample_0138/iteration_00150.png,0.0281908698697671,0.028190869869826,0.153984,1.965382814782126,True,0.683745,3.063971,1.402584,0.222612,0.52318,16,False,False,0.14306640625
