batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac,n_iters,max_iter,hit_cap,osc_score,osc_unstable
7,nine_circle,765,outputs/multi_batch/batch_7/nine_circle/sample_0765/iteration_00150.png,-0.4585416944815733,-0.4633729710367157,0.518174,0.3517175716453876,True,0.518174,3.114376,1.110236,0.152169,0.378369,2,False,False,0.523681640625,150,150,True,0.00018279206390851976,False
7,small_square_cross,864,outputs/multi_batch/batch_7/small_square_cross/sample_0864/iteration_00150.png,-0.0868140823733218,-0.0590640639110789,0.429226,1.501130000701091,True,0.536207,3.199692,1.128575,0.111923,0.330112,6,False,False,0.425048828125,150,150,True,0.3406171754673978,True
7,small_square_cross,868,outputs/multi_batch/batch_7/small_square_cross/sample_0868/iteration_00150.png,-0.4466672037513163,-0.4374331527578418,0.576545,0.6468908778726102,True,0.576567,3.406986,1.257147,0.129842,0.300135,4,False,False,0.580078125,150,150,True,0.03466364235082558,False
7,small_square_cross,872,outputs/multi_batch/batch_7/small_square_cross/sample_0872/iteration_00150.png,-0.2509508799888304,-0.2461945086638669,0.53932,0.7589718767854552,True,0.539319,2.610328,1.181842,0.109682,0.360989,2,False,False,0.54052734375,150,150,True,0.012607636352641347,False
7,small_square_cross,873,outputs/multi_batch/batch_7/small_square_cross/sample_0873/iteration_00150.png,-0.3114697778094416,-0.3246415768413621,0.566352,0.7336030692727984,True,0.57927,3.367014,1.272634,0.150642,0.341142,1,True,False,0.57666015625,150,150,True,0.5133770011253942,True
7,small_square_cross,875,outputs/multi_batch/batch_7/small_square_cross/sample_0875/iteration_00150.png,-0.2138538872002332,-0.2262946738533169,0.572691,0.8046332946363244,True,0.573804,3.472592,1.16446,0.137656,0.291262,2,False,False,0.575927734375,150,150,True,0.01889780478415526,False
7,small_square_cross,878,outputs/multi_batch/batch_7/small_square_cross/sample_0878/iteration_00150.png,-0.3825020909220256,-0.3815106650537088,0.505097,0.6917152819284429,True,0.505097,2.900675,1.187366,0.118094,0.288141,2,False,False,0.518798828125,150,150,True,0.007791225229780906,False
7,small_square_cross,879,outputs/multi_batch/batch_7/small_square_cross/sample_0879/iteration_00150.png,-0.2544313584006146,-0.2563163755003316,0.590762,0.6876133991037545,True,0.590761,2.830822,1.232215,0.140311,0.383199,3,False,False,0.596435546875,150,150,True,0.038672997465454925,False
7,small_square_cross,882,outputs/multi_batch/batch_7/small_square_cross/sample_0882/iteration_00150.png,0.0203751533096968,0.0199587794958676,0.54419,0.9371646833551708,True,0.544191,3.315975,1.125015,0.086253,0.38882,1,True,False,0.539306640625,150,150,True,0.26803823354736067,True
7,small_square_cross,887,outputs/multi_batch/batch_7/small_square_cross/sample_0887/iteration_00150.png,-0.156255775540209,-0.2089615923385754,0.526466,0.8482581765105599,True,0.526465,2.84291,1.14509,0.148727,0.342697,2,False,False,0.5146484375,150,150,True,0.02902555520514368,False
7,small_square_cross,890,outputs/multi_batch/batch_7/small_square_cross/sample_0890/iteration_00150.png,-0.5601168710472441,-0.5893149235551376,0.53028,1.512022964503938,True,0.549693,3.48991,1.105015,0.139276,0.33322,9,False,False,0.531982421875,150,150,True,0.01870164715389185,False
7,small_square_cross,894,outputs/multi_batch/batch_7/small_square_cross/sample_0894/iteration_00150.png,-0.2490514907386666,-0.2590175225992234,0.519994,0.701702562400267,True,0.524385,3.719687,1.122901,0.115092,0.308019,5,False,False,0.515380859375,150,150,True,0.004433495376526054,False
7,small_square_cross,895,outputs/multi_batch/batch_7/small_square_cross/sample_0895/iteration_00150.png,-0.3181608272624139,-0.3111325118921029,0.576287,0.7041090404088761,True,0.580352,3.519482,1.201324,0.147109,0.306074,4,False,False,0.582763671875,150,150,True,0.004454886072150253,False
7,small_square_cross,896,outputs/multi_batch/batch_7/small_square_cross/sample_0896/iteration_00150.png,0.0628316982964822,0.0629083183124186,0.532494,1.086382374278281,True,0.561757,3.04938,1.25368,0.140976,0.332389,6,False,False,0.525146484375,150,150,True,0.009997717056735024,False
7,small_square_cross,900,outputs/multi_batch/batch_7/small_square_cross/sample_0900/iteration_00150.png,-0.4768707494161218,-0.478166810318341,0.531006,0.5524641465498188,True,0.531007,2.653325,1.191757,0.143962,0.324645,2,False,False,0.52880859375,150,150,True,0.005094168492912546,False
7,small_square_cross,901,outputs/multi_batch/batch_7/small_square_cross/sample_0901/iteration_00150.png,-0.3731091781155131,-0.3817031536542237,0.586721,0.3429579435568231,True,0.586721,3.656714,1.068225,0.11927,0.300888,2,False,False,0.594970703125,150,150,True,0.004126588576449703,False
7,small_square_cross,906,outputs/multi_batch/batch_7/small_square_cross/sample_0906/iteration_00150.png,-0.0079167114023357,-0.0077394506890501,0.503496,0.8441517628467683,True,0.503497,3.22662,1.061485,0.097041,0.281527,1,True,False,0.48974609375,150,150,True,0.4270685281776822,True
7,small_square_cross,913,outputs/multi_batch/batch_7/small_square_cross/sample_0913/iteration_00150.png,-0.4559660745799903,-0.4377111656219745,0.585781,0.5381618062215606,True,0.58578,2.961518,1.135586,0.087515,0.331106,2,False,False,0.580322265625,150,150,True,0.013118526991919606,False
7,small_square_cross,914,outputs/multi_batch/batch_7/small_square_cross/sample_0914/iteration_00150.png,-0.4097674374148494,-0.4267380736243815,0.551968,0.3966660072676785,True,0.551968,2.782714,1.05745,0.098504,0.350408,3,False,False,0.54833984375,150,150,True,0.011315689904455193,False
7,small_square_cross,915,outputs/multi_batch/batch_7/small_square_cross/sample_0915/iteration_00150.png,-0.4582643270570682,-0.4283426241591253,0.538316,0.5201107646911827,True,0.538317,3.023496,1.183102,0.128775,0.292266,2,False,False,0.530517578125,150,150,True,0.002977783120092805,False
7,small_square_cross,919,outputs/multi_batch/batch_7/small_square_cross/sample_0919/iteration_00150.png,-0.2632485184508845,-0.2603699637674267,0.580683,0.4930170735583802,True,0.580684,2.598595,1.074835,0.145021,0.328019,3,False,False,0.58544921875,150,150,True,0.08776726082712644,False
7,small_square_cross,924,outputs/multi_batch/batch_7/small_square_cross/sample_0924/iteration_00150.png,-0.2206325422179369,-0.2209148145706158,0.497794,0.8311066543878283,True,0.497795,3.629453,1.258798,0.107685,0.297696,3,False,False,0.498291015625,150,150,True,0.00479466530397236,False
7,small_square_cross,925,outputs/multi_batch/batch_7/small_square_cross/sample_0925/iteration_00150.png,-0.4944239828141626,-0.4707102329578013,0.535882,0.5124156602024457,True,0.535881,3.240457,1.075491,0.083263,0.322924,2,False,False,0.529541015625,150,150,True,0.005412133786172652,False
7,small_square_cross,926,outputs/multi_batch/batch_7/small_square_cross/sample_0926/iteration_00150.png,-0.2763892829090547,-0.2781299632834447,0.521509,0.7538308727591924,True,0.521509,3.400919,1.120352,0.119834,0.33558,2,False,False,0.51806640625,150,150,True,0.007671488685185136,False
7,small_square_cross,930,outputs/multi_batch/batch_7/small_square_cross/sample_0930/iteration_00150.png,-0.4235140976984358,-0.4099325859793595,0.591983,0.4307937734672654,True,0.591983,3.299518,1.154878,0.152529,0.375257,3,False,False,0.5859375,150,150,True,0.01676459039926944,False
7,small_square_cross,931,outputs/multi_batch/batch_7/small_square_cross/sample_0931/iteration_00150.png,-0.4290738721086999,-0.4416906540782512,0.537915,0.4743918561185305,True,0.537915,3.127233,1.115318,0.133708,0.357275,3,False,False,0.536865234375,150,150,True,0.010601876291467445,False
7,small_square_cross,938,outputs/multi_batch/batch_7/small_square_cross/sample_0938/iteration_00150.png,-0.1312687004770966,-0.1278628985706135,0.513673,0.9214188428152776,True,0.522712,2.632429,1.280185,0.091977,0.301999,1,True,False,0.520263671875,150,150,True,0.20767065987071126,True
7,small_square_cross,940,outputs/multi_batch/batch_7/small_square_cross/sample_0940/iteration_00150.png,-0.5118495068732876,-0.5092308772673616,0.508499,0.600188502145657,True,0.508499,2.590986,1.137976,0.151003,0.323502,2,False,False,0.51318359375,150,150,True,0.0018834174365419938,False
7,small_square_cross,943,outputs/multi_batch/batch_7/small_square_cross/sample_0943/iteration_00150.png,-0.1812415427437401,-0.2070646893754558,0.53367,1.4597999284759793,True,0.584193,2.883919,1.118213,0.08067,0.29629,4,False,False,0.52783203125,150,150,True,0.37906996976471796,True
7,small_square_cross,944,outputs/multi_batch/batch_7/small_square_cross/sample_0944/iteration_00150.png,-0.4273611834031214,-0.5129029838960071,0.539222,1.155523385324746,True,0.558942,3.126219,1.178179,0.096154,0.374222,6,False,False,0.53759765625,150,150,True,0.02502955630343364,False
7,small_square_cross,946,outputs/multi_batch/batch_7/small_square_cross/sample_0946/iteration_00150.png,-0.4671861308397922,-0.4784260837372042,0.557948,0.6129556061678009,True,0.557948,2.804226,1.151132,0.12796,0.3362,2,False,False,0.561767578125,150,150,True,0.01973974129662748,False
7,small_square_cross,947,outputs/multi_batch/batch_7/small_square_cross/sample_0947/iteration_00150.png,-0.4340811389432556,-0.4163870822196737,0.553478,0.6271658319304798,True,0.553478,3.463148,1.098042,0.084025,0.310579,4,False,False,0.546630859375,150,150,True,0.13271264589713513,False
7,small_square_cross,949,outputs/multi_batch/batch_7/small_square_cross/sample_0949/iteration_00150.png,0.066265265123359,0.0652496443926653,0.511688,1.1259579242568147,True,0.518293,3.664413,1.082449,0.123588,0.293014,6,False,False,0.513671875,150,150,True,0.008253282420804819,False
7,small_square_cross,950,outputs/multi_batch/batch_7/small_square_cross/sample_0950/iteration_00150.png,0.0737251517216124,0.0594726019880275,0.540829,1.3325665905389656,True,0.582631,3.271572,1.170912,0.078343,0.337115,4,False,False,0.54296875,150,150,True,0.13226142539351787,False
7,small_square_cross,951,outputs/multi_batch/batch_7/small_square_cross/sample_0951/iteration_00150.png,-0.0564991864742497,-0.0548192405036548,0.515417,0.9551020609550732,True,0.543341,3.639066,1.11591,0.10906,0.32002,2,False,False,0.517578125,150,150,True,0.2542070546442695,True
7,small_square_cross,954,outputs/multi_batch/batch_7/small_square_cross/sample_0954/iteration_00150.png,-0.2576147836957597,-0.2580585317859759,0.559957,0.6191146306766396,True,0.559958,3.584032,1.067599,0.136417,0.39004,1,True,False,0.56298828125,150,150,True,0.15187546370023033,True
7,square,961,outputs/multi_batch/batch_7/square/sample_0961/iteration_00150.png,-0.3716743478963701,-0.4655856421301751,0.583182,0.9213933428817204,True,0.583183,3.656075,1.115261,0.08571,0.30088,2,False,False,0.587890625,150,150,True,0.06595009125323426,False
7,square,962,outputs/multi_batch/batch_7/square/sample_0962/iteration_00150.png,-0.3626549968455332,-0.350435216261292,0.526978,0.9050455919826352,True,0.526977,3.196058,1.177441,0.078873,0.364165,2,False,False,0.521484375,150,150,True,0.07659883753126727,False
7,square,963,outputs/multi_batch/batch_7/square/sample_0963/iteration_00150.png,-0.3243193006435258,-0.2864633708083209,0.530169,1.0588677065517202,True,0.53017,2.978292,1.213203,0.118294,0.368739,3,False,False,0.5263671875,150,150,True,0.1361980408342908,False
7,square,964,outputs/multi_batch/batch_7/square/sample_0964/iteration_00150.png,-0.337424106023179,-0.3264454567826156,0.507293,0.8485016146777964,True,0.507293,2.965746,1.279317,0.139558,0.315357,2,False,False,0.505126953125,150,150,True,0.052253563372524674,False
7,square,967,outputs/multi_batch/batch_7/square/sample_0967/iteration_00150.png,-0.400900947902603,-0.3843924738504643,0.578377,0.5931360888763351,True,0.578377,2.787414,1.082067,0.080456,0.290359,3,False,False,0.595703125,150,150,True,0.03962469867430865,False
7,square,969,outputs/multi_batch/batch_7/square/sample_0969/iteration_00150.png,-0.3530325398796726,-0.3424882573295343,0.425821,1.6904230775984717,True,0.554313,3.536575,1.154886,0.147144,0.375978,5,False,False,0.4248046875,150,150,True,0.021520829743473326,False
7,square,972,outputs/multi_batch/batch_7/square/sample_0972/iteration_00150.png,-0.1353748464147847,-0.1314037838824404,0.50136,0.6649951701452913,True,0.50136,2.745262,1.088256,0.092603,0.360976,2,False,False,0.51611328125,150,150,True,0.006340390373296016,False
7,square,975,outputs/multi_batch/batch_7/square/sample_0975/iteration_00150.png,-0.4748660266497452,-0.4767338232100219,0.573967,0.357064238354785,True,0.573968,3.233506,1.131019,0.116948,0.312322,3,False,False,0.577392578125,150,150,True,0.016720481699132966,False
7,square,976,outputs/multi_batch/batch_7/square/sample_0976/iteration_00150.png,-0.3891636065437478,-0.3771602250420345,0.567891,0.5129497547968277,True,0.567891,3.630901,1.245429,0.149238,0.360727,2,False,False,0.5693359375,150,150,True,0.0003023913518123671,False
7,square,980,outputs/multi_batch/batch_7/square/sample_0980/iteration_00150.png,-0.3045542409737877,-0.2762944582712252,0.53532,0.7652954852601739,True,0.53532,3.529871,1.146207,0.124322,0.352619,2,False,False,0.53662109375,150,150,True,0.016632041360061026,False
7,square,989,outputs/multi_batch/batch_7/square/sample_0989/iteration_00150.png,-0.029328190583356,-0.0324523411868731,0.538849,1.1133058980099393,True,0.538849,3.358969,1.189661,0.097329,0.374455,2,False,False,0.541015625,150,150,True,0.25496199157197547,True
7,square,993,outputs/multi_batch/batch_7/square/sample_0993/iteration_00150.png,-0.2926641123430292,-0.2658152669528796,0.555361,0.7471184106411066,True,0.555361,3.102236,1.133831,0.106027,0.304964,2,False,False,0.54541015625,150,150,True,0.15933034446569677,True
7,square,996,outputs/multi_batch/batch_7/square/sample_0996/iteration_00150.png,-0.251062459944914,-0.269511192272874,0.533225,0.5456544354199271,True,0.533226,3.32472,1.222981,0.14253,0.383119,1,True,False,0.53271484375,150,150,True,0.2049640644114608,True
7,square,1005,outputs/multi_batch/batch_7/square/sample_1005/iteration_00150.png,-0.0933599118382845,-0.0811240749928962,0.471116,1.116500213210515,True,0.548489,3.033357,1.137654,0.140603,0.358904,7,False,False,0.46484375,150,150,True,0.0834480062151856,False
7,square,1006,outputs/multi_batch/batch_7/square/sample_1006/iteration_00150.png,-0.3967512391957888,-0.3757107971745294,0.505322,0.5695948464263365,True,0.505321,3.314717,1.21036,0.122939,0.34713,2,False,False,0.511962890625,150,150,True,0.010872662377588731,False
7,square,1007,outputs/multi_batch/batch_7/square/sample_1007/iteration_00150.png,-0.3598764278046834,-0.3391977872199679,0.565806,0.961391802562758,True,0.576788,2.712946,1.215482,0.147818,0.390065,4,False,False,0.564208984375,150,150,True,0.007305409633662451,False
7,square,1013,outputs/multi_batch/batch_7/square/sample_1013/iteration_00150.png,-0.3848641039238348,-0.3879800083479027,0.544119,0.6112658711589174,True,0.544119,3.446474,1.22864,0.087598,0.374177,2,False,False,0.533203125,150,150,True,0.01755726277528125,False
7,square,1018,outputs/multi_batch/batch_7/square/sample_1018/iteration_00150.png,-0.2789922622833549,-0.2228685022489313,0.55869,0.7447716007261557,True,0.55869,3.208884,1.183425,0.083755,0.32979,3,False,False,0.55322265625,150,150,True,0.05237723613517483,False
7,square,1019,outputs/multi_batch/batch_7/square/sample_1019/iteration_00150.png,-0.3465464324543601,-0.346544630789288,0.584949,0.5335142111771857,True,0.58811,2.839242,1.203389,0.14188,0.299991,3,False,False,0.589599609375,150,150,True,0.006660074915016935,False
7,square,1020,outputs/multi_batch/batch_7/square/sample_1020/iteration_00150.png,-0.4393562995790793,-0.432604755877831,0.523533,1.0465291707370084,True,0.523532,2.751197,1.26179,0.086511,0.381462,2,False,False,0.512451171875,150,150,True,0.0032847446877142515,False
7,square,1025,outputs/multi_batch/batch_7/square/sample_1025/iteration_00150.png,-0.1297801351993529,-0.1518736222868099,0.477202,1.5797353031515695,True,0.509916,2.768506,1.116892,0.103746,0.36537,4,False,False,0.476318359375,150,150,True,0.7045735047357546,True
7,square,1029,outputs/multi_batch/batch_7/square/sample_1029/iteration_00150.png,-0.0245854159752048,-0.0244943025030675,0.522969,1.044957382420985,True,0.52297,3.066202,1.090095,0.078187,0.306095,1,True,False,0.516845703125,150,150,True,0.5414187210730141,True
7,square,1030,outputs/multi_batch/batch_7/square/sample_1030/iteration_00150.png,-0.4398450533081395,-0.4514255635940176,0.542848,0.6403834385762501,True,0.542848,3.434284,1.259377,0.089172,0.32457,2,False,False,0.5419921875,150,150,True,0.0016551611398135165,False
7,square,1034,outputs/multi_batch/batch_7/square/sample_1034/iteration_00150.png,-0.536373608249362,-0.534090009129385,0.588474,0.567827134208356,True,0.588474,3.560301,1.263456,0.112556,0.320541,2,False,False,0.59423828125,150,150,True,0.008452983433748082,False
7,square,1036,outputs/multi_batch/batch_7/square/sample_1036/iteration_00150.png,-0.0833572698360446,-0.0828294246179218,0.571642,0.8198210437383369,True,0.571642,3.050813,1.218707,0.104331,0.294536,2,False,False,0.56494140625,150,150,True,0.21200832984490167,True
7,square,1038,outputs/multi_batch/batch_7/square/sample_1038/iteration_00150.png,-0.172921765786052,-0.1363469856820519,0.520018,0.7859501150599626,True,0.520019,3.160918,1.240192,0.120893,0.292892,2,False,False,0.526123046875,150,150,True,0.20217247530161012,True
7,square,1042,outputs/multi_batch/batch_7/square/sample_1042/iteration_00150.png,-0.3381904492146868,-0.3458909250665566,0.499215,0.6175199237208198,True,0.499214,2.824323,1.28118,0.122472,0.353272,3,False,False,0.497802734375,150,150,True,0.017987440074452413,False
7,square,1043,outputs/multi_batch/batch_7/square/sample_1043/iteration_00150.png,-0.2096661232120868,-0.223359060174294,0.499935,0.9794102227203058,True,0.499935,2.899567,1.156513,0.144488,0.338001,2,False,False,0.4921875,150,150,True,0.09927980361511342,False
7,square,1048,outputs/multi_batch/batch_7/square/sample_1048/iteration_00150.png,-0.2945093681921903,-0.3511550463480187,0.48137,1.5396320330035933,True,0.576363,3.167827,1.072908,0.099668,0.367088,9,False,False,0.479248046875,150,150,True,0.14350450443165036,False
7,square,1053,outputs/multi_batch/batch_7/square/sample_1053/iteration_00150.png,-0.3781285374637598,-0.3795687041627804,0.571165,0.4094727354170432,True,0.571218,3.185894,1.124138,0.145519,0.295182,5,False,False,0.573974609375,150,150,True,0.010273296190396701,False
8,circle,1,outputs/multi_batch/batch_8/circle/sample_0001/iteration_00150.png,-0.2907415287137189,-0.2992885412857965,0.516099,0.5743139260522585,True,0.516099,2.609422,1.129788,0.142876,0.378251,2,False,False,0.5185546875,150,150,True,0.014222752291062582,False
8,circle,6,outputs/multi_batch/batch_8/circle/sample_0006/iteration_00150.png,-0.3032298148974626,-0.2896687225875111,0.527231,0.6809993914258226,True,0.527232,2.924664,1.183206,0.117359,0.335678,2,False,False,0.52490234375,150,150,True,0.0283419272743813,False
8,circle,9,outputs/multi_batch/batch_8/circle/sample_0009/iteration_00150.png,0.0004418567395502,0.0004481738127812,0.498571,0.9620648408158672,True,0.512463,2.583661,1.158385,0.117858,0.298181,1,True,False,0.49609375,150,150,True,1.220398183723367,True
8,circle,15,outputs/multi_batch/batch_8/circle/sample_0015/iteration_00150.png,-0.0465105998005417,-0.0465088861964319,0.576539,0.8877903239970355,True,0.57654,3.562656,1.157838,0.076102,0.332045,1,True,False,0.58837890625,150,150,True,0.16249786072523575,True
8,circle,18,outputs/multi_batch/batch_8/circle/sample_0018/iteration_00150.png,-0.5091818116336815,-0.489713398817362,0.577949,0.5955972843374838,True,0.577949,3.262866,1.084261,0.110004,0.367103,3,False,False,0.574462890625,150,150,True,0.00754233990903319,False
8,circle,19,outputs/multi_batch/batch_8/circle/sample_0019/iteration_00150.png,-0.1875806905669897,-0.1877653998118658,0.569642,0.6950298549277999,True,0.569642,2.816976,1.205274,0.133088,0.35495,1,True,False,0.565673828125,150,150,True,0.1588709947843377,True
8,circle,21,outputs/multi_batch/batch_8/circle/sample_0021/iteration_00150.png,-0.4821756034891493,-0.474244464736581,0.537963,0.3673792190115619,True,0.537964,2.681952,1.139366,0.08971,0.379652,2,False,False,0.53076171875,150,150,True,0.02056775254141239,False
8,circle,23,outputs/multi_batch/batch_8/circle/sample_0023/iteration_00150.png,-0.2310518983023126,-0.2310518994236192,0.557425,0.7191828408285162,True,0.563937,3.600037,1.101685,0.101537,0.326033,2,False,False,0.557861328125,150,150,True,0.0039911231915222365,False
8,circle,25,outputs/multi_batch/batch_8/circle/sample_0025/iteration_00150.png,-0.1002870256049404,-0.1203287996187966,0.520024,0.8681770374157831,True,0.520024,3.255333,1.231301,0.114562,0.365091,1,True,False,0.517333984375,150,150,True,0.23489176322108646,True
8,circle,29,outputs/multi_batch/batch_8/circle/sample_0029/iteration_00150.png,-0.4117803784601058,-0.4406033227725014,0.575559,0.378483087811543,True,0.575559,2.643441,1.197011,0.118639,0.365576,2,False,False,0.57080078125,150,150,True,0.001955317008495821,False
8,circle,30,outputs/multi_batch/batch_8/circle/sample_0030/iteration_00150.png,-0.2968790903769585,-0.3072837219952518,0.540231,0.9784251389108112,True,0.54064,2.911512,1.080985,0.077718,0.333403,1,True,False,0.5498046875,150,150,True,0.1703381995087817,True
8,circle,33,outputs/multi_batch/batch_8/circle/sample_0033/iteration_00150.png,-0.40655269321327,-0.4148452661812934,0.508466,0.739074641393179,True,0.508467,2.941386,1.16968,0.105503,0.372619,2,False,False,0.508544921875,150,150,True,0.013453966619011062,False
8,circle,35,outputs/multi_batch/batch_8/circle/sample_0035/iteration_00150.png,-0.0233950395201629,-0.0405513577890109,0.334205,1.7654674739451668,True,0.521004,3.465838,1.088553,0.091817,0.370395,7,False,False,0.333984375,150,150,True,2.2070261932894684,True
8,circle,39,outputs/multi_batch/batch_8/circle/sample_0039/iteration_00150.png,-0.2839103031205336,-0.2776959581251239,0.56636,0.8156661358545568,True,0.566361,2.647632,1.185976,0.086187,0.320248,2,False,False,0.568603515625,150,150,True,0.00033692468136483624,False
8,circle,40,outputs/multi_batch/batch_8/circle/sample_0040/iteration_00150.png,-0.407713358037342,-0.4148228455246532,0.571268,0.5047990385626309,True,0.571268,2.775455,1.179727,0.126931,0.31685,2,False,False,0.57861328125,150,150,True,0.0024267022289737043,False
8,circle,41,outputs/multi_batch/batch_8/circle/sample_0041/iteration_00150.png,-0.4551535619837604,-0.4388581823882367,0.581319,0.4607092411963351,True,0.581318,3.423796,1.239868,0.121491,0.362801,2,False,False,0.576904296875,150,150,True,0.003474662878482801,False
8,circle,52,outputs/multi_batch/batch_8/circle/sample_0052/iteration_00150.png,-0.3157520810923708,-0.3266637798796125,0.568087,0.6715071738074628,True,0.568088,3.351337,1.234158,0.106458,0.334733,1,True,False,0.556640625,150,150,True,0.2629860814467789,True
8,circle,58,outputs/multi_batch/batch_8/circle/sample_0058/iteration_00145.png,-0.5081481914284613,-0.5260642971308426,0.537367,0.3647289270830148,True,0.537366,2.797197,1.13229,0.133987,0.356316,3,False,False,0.53125,145,150,False,0.008429012873721862,False
8,circle,61,outputs/multi_batch/batch_8/circle/sample_0061/iteration_00150.png,-0.2606447311720539,-0.2644242139349779,0.544951,0.9036472254262204,True,0.544951,3.13467,1.155862,0.104666,0.350543,3,False,False,0.548583984375,150,150,True,0.010956494717691369,False
8,circle,62,outputs/multi_batch/batch_8/circle/sample_0062/iteration_00150.png,-0.2349560361933434,-0.2117879953017844,0.52315,0.9718847413358176,True,0.52315,3.099464,1.198154,0.094051,0.312247,2,False,False,0.5166015625,150,150,True,0.006183151846770028,False
8,circle,63,outputs/multi_batch/batch_8/circle/sample_0063/iteration_00150.png,-0.3066077152733431,-0.3168341126030023,0.571483,0.7408312223352355,True,0.572815,3.383312,1.161804,0.104054,0.347325,2,False,False,0.572265625,150,150,True,0.045962600089845235,False
8,circle,67,outputs/multi_batch/batch_8/circle/sample_0067/iteration_00150.png,-0.1686257995346505,-0.1558529947005969,0.522389,0.828453227056926,True,0.522389,3.286338,1.243207,0.083312,0.30107,1,True,False,0.527587890625,150,150,True,0.3160305479092956,True
8,circle,69,outputs/multi_batch/batch_8/circle/sample_0069/iteration_00150.png,-0.5204647974066837,-0.5040090487490099,0.549673,0.6526006348582464,True,0.549674,2.867304,1.058605,0.1026,0.322683,1,True,False,0.55712890625,150,150,True,0.17818049491001445,True
8,circle,74,outputs/multi_batch/batch_8/circle/sample_0074/iteration_00150.png,-0.4253901208444848,-0.3949938983804095,0.561208,0.400877226830395,True,0.561208,3.585047,1.111493,0.080138,0.373451,4,False,False,0.5703125,150,150,True,0.020773456478879192,False
8,circle,77,outputs/multi_batch/batch_8/circle/sample_0077/iteration_00150.png,0.0601001033799432,0.0597371954934894,0.499856,1.1865129803829682,True,0.500856,3.194438,1.202709,0.135903,0.340839,2,False,False,0.499755859375,150,150,True,3.273268849940262e-05,False
8,circle,81,outputs/multi_batch/batch_8/circle/sample_0081/iteration_00150.png,-0.3445918160185665,-0.3532430970367664,0.512056,0.5432116286709165,True,0.512055,3.015331,1.144255,0.130996,0.357162,2,False,False,0.515625,150,150,True,0.011709523678178298,False
8,circle,82,outputs/multi_batch/batch_8/circle/sample_0082/iteration_00150.png,-0.2994540394242277,-0.3066094092813922,0.583896,0.5935377172910803,True,0.583896,3.65628,1.245176,0.124409,0.299523,2,False,False,0.5986328125,150,150,True,0.012716714420269703,False
8,circle,83,outputs/multi_batch/batch_8/circle/sample_0083/iteration_00150.png,-0.3650522494012435,-0.3454847993250569,0.557811,0.5383697234492726,True,0.557812,2.711393,1.100835,0.094525,0.306955,3,False,False,0.567138671875,150,150,True,0.005877782814013069,False
8,circle,84,outputs/multi_batch/batch_8/circle/sample_0084/iteration_00150.png,-0.5245343433404219,-0.4853047032044282,0.532242,0.6554731851093767,True,0.532242,3.063254,1.221842,0.098982,0.347984,2,False,False,0.531005859375,150,150,True,0.01563780099453824,False
8,circle,87,outputs/multi_batch/batch_8/circle/sample_0087/iteration_00150.png,-0.2395708657285848,-0.2336954554810377,0.540492,0.5871079176018793,True,0.540491,2.813038,1.086059,0.108759,0.310933,2,False,False,0.533447265625,150,150,True,0.02364131724430185,False
8,circle,89,outputs/multi_batch/batch_8/circle/sample_0089/iteration_00150.png,-0.8066097089506643,-0.7792224642957029,0.583031,0.6759320318244536,True,0.583031,3.035672,1.075901,0.100126,0.324966,3,False,False,0.58935546875,150,150,True,0.0013449816671938482,False
8,circle,94,outputs/multi_batch/batch_8/circle/sample_0094/iteration_00150.png,-0.2757651913767762,-0.2864188561955589,0.542646,0.7213562305929947,True,0.542645,2.745961,1.164211,0.107123,0.315035,2,False,False,0.555419921875,150,150,True,0.02638420923300062,False
8,circle_half_quarter,101,outputs/multi_batch/batch_8/circle_half_quarter/sample_0101/iteration_00150.png,-0.1666455689099528,-0.2495066384647268,0.445551,1.2888641118698436,True,0.53594,2.797092,1.237186,0.08561,0.302301,2,False,False,0.44677734375,150,150,True,0.018200872899006418,False
8,circle_half_quarter,103,outputs/multi_batch/batch_8/circle_half_quarter/sample_0103/iteration_00150.png,-0.3356542204837028,-0.368112545545106,0.458319,1.1082180045965522,True,0.538999,3.332244,1.223543,0.121046,0.309246,5,False,False,0.460205078125,150,150,True,0.0007156123756400536,False
8,circle_half_quarter,107,outputs/multi_batch/batch_8/circle_half_quarter/sample_0107/iteration_00150.png,-0.2644094292521439,-0.2981512876099049,0.470402,0.8193854382831857,True,0.504722,2.889138,1.138492,0.12473,0.311132,2,False,False,0.47998046875,150,150,True,0.011947386556006544,False
8,circle_half_quarter,109,outputs/multi_batch/batch_8/circle_half_quarter/sample_0109/iteration_00150.png,0.054506547024663,0.0545065470246955,0.55926,1.219512897267367,True,0.580112,3.475056,1.226379,0.109577,0.3769,1,True,False,0.516357421875,150,150,True,0.24503217035268826,True
8,circle_half_quarter,110,outputs/multi_batch/batch_8/circle_half_quarter/sample_0110/iteration_00113.png,-0.4060334864266639,-0.3658677063887414,0.547102,0.5149036671843052,True,0.547102,3.18093,1.076956,0.121791,0.294543,2,False,False,0.555908203125,113,150,False,0.03144850725233116,False
8,circle_half_quarter,113,outputs/multi_batch/batch_8/circle_half_quarter/sample_0113/iteration_00150.png,-0.1299576418435194,-0.1312815558092734,0.502631,0.7808220255169456,True,0.502631,2.687187,1.168919,0.087477,0.36425,1,True,False,0.486328125,150,150,True,0.22403619256224758,True
