config,sample_id,pair_idx,volfrac,void_size_frac,v12,v21,Q11,Q22,converged,n_iters,hit_cap,is_connected,n_components,degenerate,volfrac_achieved,osc_score,osc_unstable,is_clean,elapsed_s
q12,q12_00031,31,0.5662990007321543,0.31567533266935893,-0.6808128177211515,-0.6732035297386797,24.458793826576322,24.185423549248934,True,150,True,True,1,False,0.5662988167843821,0.005586192079066092,False,True,22.04971671104431
normalized,normalized_00031,31,0.5662990007321543,0.31567533266935893,-0.8837517253743365,-0.8496738265470275,10.080720467815764,9.73529490854127,True,150,True,True,1,False,0.5662992601756189,0.12260326087152096,False,True,18.446152210235596
q12,q12_00032,32,0.5224747607749904,0.33426960831582486,-0.6970125727246994,-0.707592791871581,22.919072167114415,23.266670474224462,True,135,False,True,1,False,0.5224756841343525,0.0022131933667474675,False,True,19.292274475097656
normalized,normalized_00032,32,0.5224747607749904,0.33426960831582486,-0.9442048597611308,-0.8132056476601263,9.467165499662244,8.123681943457445,True,150,True,True,1,False,0.522474418038202,0.6474396321226812,True,False,18.766175031661987
q12,q12_00033,33,0.511273937997981,0.360219698075404,-0.655776645781578,-0.7242374598453654,21.85338872895108,24.134845128876,True,150,True,True,1,False,0.5112733426495034,0.01610684129551742,False,True,20.060096740722656
normalized,normalized_00033,33,0.511273937997981,0.360219698075404,-0.86961335295295,-0.7947268812513932,13.438875919245904,12.268328762087469,True,150,True,True,1,False,0.577994322264167,0.08466705513511202,False,True,22.95711898803711
q12,q12_00035,35,0.5617795815437325,0.29987156815341726,-0.6678686312121377,-0.6988145512214591,23.820353291778666,24.924199068435623,True,150,True,True,1,False,0.5617787314515711,0.004012458398649965,False,True,19.202199697494507
normalized,normalized_00035,35,0.5617795815437325,0.29987156815341726,-0.9892478535126428,-0.706749020838311,10.404271518240753,7.433651968027978,True,150,True,True,1,False,0.5617801872686047,0.4181717949391061,True,False,20.409789562225342
q12,q12_00034,34,0.5059640514943816,0.37868869366005176,-0.6700103407061142,-0.7158050012222982,21.85320921153511,23.34687527837597,True,144,False,True,1,False,0.5059639435863169,0.004415029159267574,False,True,19.544302940368652
normalized,normalized_00034,34,0.5059640514943816,0.37868869366005176,-1.0171386154258288,-0.8940879285685223,8.71741767638439,7.663144313181794,True,150,True,True,1,False,0.5059641736119276,0.05417162030131892,False,True,23.15087080001831
q12,q12_00036,36,0.5004417693698882,0.3615461428454834,-0.7460302136713916,-0.7148684258961684,21.7302484909706,20.822850128009538,True,150,True,True,1,False,0.5004411131514703,0.005522997681817326,False,True,16.921563625335693
normalized,normalized_00036,36,0.5004417693698882,0.3615461428454834,-0.3566983829871351,-0.5511626275974203,13.19588107373538,20.341907375302537,True,150,True,False,2,False,0.5901334736860588,0.8793146791418619,True,False,22.502849578857422
q12,q12_00037,37,0.5565485875078093,0.35290071680409874,-0.7939600759771017,-0.5174675039877022,27.325634469696936,17.900252008635814,True,150,True,True,1,False,0.5565477795368351,0.025759652599623248,False,True,22.594175815582275
normalized,normalized_00037,37,0.5565485875078093,0.35290071680409874,-0.8865178200976792,-0.800293721224659,6.392749047511377,5.771352934180791,True,150,True,True,1,False,0.5565483086029889,1.0671383708925664,True,False,17.975826740264893
q12,q12_00038,38,0.5617016277348756,0.28740446517340906,-0.6171802115387218,-0.6578040484254635,25.134800456633315,26.78921520822626,True,146,False,True,1,False,0.5617015374567759,0.017963176542170414,False,True,20.687096118927002
normalized,normalized_00038,38,0.5617016277348756,0.28740446517340906,-0.8841675370447509,-0.7613234592861043,9.652312614151867,8.311487642951752,True,150,True,True,1,False,0.5617019153107661,0.56931830665266,True,False,22.74462342262268
q12,q12_00039,39,0.5286772582835418,0.291586905952513,-0.5098206794079598,-0.7588880974641932,17.40425175061597,25.906175358296508,True,150,True,True,1,False,0.5286780508091157,0.014878337673747095,False,True,23.189094066619873
normalized,normalized_00039,39,0.5286772582835418,0.291586905952513,-0.9538205994521903,-0.9142906483283422,9.137589774994321,8.759824412016096,True,150,True,True,1,False,0.5286773158506317,0.11892457575255753,False,True,22.781784772872925
q12,q12_00041,41,0.526471841988212,0.2863558350286024,-0.6988897592040976,-0.6830617887934782,23.74406399927048,23.191352258566393,True,135,False,True,1,False,0.5264719012796071,0.00048304905134462776,False,True,17.83028793334961
normalized,normalized_00041,41,0.526471841988212,0.2863558350286024,-0.9768842108459068,-0.92096032631271,10.096083544066166,9.51759041296068,True,150,True,True,1,False,0.5264721290249198,0.06501615294047712,False,True,21.09434199333191
q12,q12_00040,40,0.5690482740700474,0.3423298126827558,-0.6735554835091292,-0.6816213188364263,24.291847192293297,24.58274233333145,True,144,False,True,1,False,0.5690488411565104,0.006686269177843976,False,True,19.95804452896118
normalized,normalized_00040,40,0.5690482740700474,0.3423298126827558,-0.9235162760063574,-0.882473531063856,10.393514406892868,9.93036164095985,True,150,True,True,1,False,0.5690484517144155,0.09857712215820255,False,True,22.565128087997437
q12,q12_00046,46,0.5608628038893517,0.33612771975694966,-0.6947301843583409,-0.6512733655143965,25.049571084904837,23.482668282303393,True,94,False,True,1,False,0.5608637421730422,0.016663445664634836,False,True,11.651890754699707
normalized,normalized_00046,46,0.5608628038893517,0.33612771975694966,-0.9093894098453267,-0.9065690169350032,9.658117153638512,9.626756986893579,True,150,True,False,2,False,0.5608633231225135,0.13257421144574189,False,False,16.057051181793213
q12,q12_00042,42,0.524878585737253,0.3125183322026747,0.02690781105111198,0.09132426369335254,10.476943097362485,35.55841642331509,True,150,True,False,5,False,0.6447105477928295,1.8484208058527236,True,False,20.565557956695557
normalized,normalized_00042,42,0.524878585737253,0.3125183322026747,-0.888133722925081,-0.8978615415906052,9.370499718910088,9.476477080763127,True,150,True,True,1,False,0.5248786326854564,0.08333489540376393,False,True,18.987317085266113
q12,q12_00044,44,0.5709770194061061,0.3272214925161949,-0.67827633061899,-0.6561239437020842,25.271629273219535,24.44626225928288,True,104,False,True,1,False,0.5709775325228129,0.0009855165110420113,False,True,15.833678007125854
normalized,normalized_00044,44,0.5709770194061061,0.3272214925161949,-0.9100685994402522,-0.7560542786782805,9.985411706069199,8.29542224533395,True,150,True,True,1,False,0.5709780125815811,0.13181130569988192,False,True,17.35322594642639
q12,q12_00045,45,0.5095675396750642,0.3513244787222995,-0.7256142240931527,-0.6793433690477697,23.17983173075281,21.701032228977404,True,135,False,True,1,False,0.5095673764025092,0.0023024365139214,False,True,15.717487812042236
normalized,normalized_00045,45,0.5095675396750642,0.3513244787222995,-0.4785540634017274,-0.6137504078157339,15.26843968163977,19.590456044339675,True,150,True,True,1,False,0.6534138505891236,0.6057693425903313,True,False,15.477414608001709
q12,q12_00043,43,0.558368494267045,0.3437557471355213,-0.6652920751231552,-0.6767054423372131,24.29378354417243,24.59012718464316,True,150,True,True,1,False,0.5583683919389965,0.009316716414539634,False,True,22.0635085105896
normalized,normalized_00043,43,0.558368494267045,0.3437557471355213,-0.9414709415341737,-0.7164039681960531,10.43805121440979,7.943280535516059,True,150,True,True,1,False,0.5583676529150773,0.11813131245027568,False,True,17.286985158920288
q12,q12_00047,47,0.5616773743963649,0.3293795596364391,-0.6696349815543856,-0.6759842150393838,24.099320631804762,24.32782155910725,True,85,False,True,1,False,0.5616772781403628,0.004723636732833448,False,True,12.304072141647339
normalized,normalized_00047,47,0.5616773743963649,0.3293795596364391,-0.9081725625055893,-0.8867091411025849,9.76525649636674,9.535320462101184,True,150,True,True,1,False,0.5616781054226332,0.11782806694697116,False,True,15.459572792053223
q12,q12_00048,48,0.5418186263505596,0.32275410183585496,-0.6289569183330406,-0.669687260570725,23.470416731117528,24.99219054636699,True,129,False,True,1,False,0.5418178476047979,3.333603196439352e-05,False,True,17.168644905090332
normalized,normalized_00048,48,0.5418186263505596,0.32275410183585496,-0.8581910617895488,-0.7349670473021815,15.650086013770753,13.432620114146204,True,150,True,True,1,False,0.6327303719444719,0.10886780149727204,False,True,12.625815629959106
q12,q12_00049,49,0.5020335301395276,0.2907891426993305,-0.8454109422829904,-0.5219460582314649,23.652119349127315,15.013603114856194,True,150,True,True,1,False,0.502033792618313,0.021227701736936225,False,True,16.27474284172058
normalized,normalized_00049,49,0.5020335301395276,0.2907891426993305,-0.9031443742716453,-0.8365643844915032,9.181614613330728,8.504652644281848,True,150,True,False,3,False,0.5020340183136157,0.21742238724890892,True,False,12.586854696273804
