sample_id,objective,seed,batch,volfrac,move,rmin,penal,void_size_frac,rotation_deg,beta,beta_second,best_obj_value,poisson_ratio,eigenfreq_1,eigenfreq_2,compliance,volume_fraction_final,n_iter,converged,elapsed_time,topology_path
second_circle_023,second,circle,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,,1.42767,-65.49599681230623,,-65.49599681230623,,,0.0,14,True,5.38,./circle/second/sample_0023/iteration_00014.png
second_circle_024,second,circle,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,,1.573416,-344.0834012964998,,-344.0834012964998,,,0.0,14,True,5.7,./circle/second/sample_0024/iteration_00014.png
second_circle_025,second,circle,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,,1.704262,-485.34970511288554,,-485.34970511288554,,,0.0,14,True,5.43,./circle/second/sample_0025/iteration_00014.png
second_circle_026,second,circle,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,,2.430128,-594.6743924331706,,-594.6743924331706,,,0.0,20,True,7.81,./circle/second/sample_0026/iteration_00020.png
second_circle_027,second,circle,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,,0.892829,-140.59831853716076,,-140.59831853716076,,,0.0,11,True,4.46,./circle/second/sample_0027/iteration_00011.png
second_circle_028,second,circle,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,,2.27997,-540.7111973914162,,-540.7111973914162,,,0.0,13,True,4.75,./circle/second/sample_0028/iteration_00013.png
second_circle_029,second,circle,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,,1.839747,-270.48552010003647,,-270.48552010003647,,,0.0,11,True,4.3,./circle/second/sample_0029/iteration_00011.png
second_circle_030,second,circle,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,,1.214758,-304.35981880940204,,-304.35981880940204,,,0.0,23,True,9.2,./circle/second/sample_0030/iteration_00023.png
second_circle_031,second,circle,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,,2.021775,-367.4160216311039,,-367.4160216311039,,,0.0,13,True,3.87,./circle/second/sample_0031/iteration_00013.png
second_circle_032,second,circle,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,,1.134386,-211.95733411038333,,-211.95733411038333,,,0.0,16,True,6.67,./circle/second/sample_0032/iteration_00016.png
second_circle_033,second,circle,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,,0.988609,-59.92569914671693,,-59.92569914671693,,,0.0,11,True,4.14,./circle/second/sample_0033/iteration_00011.png
second_circle_034,second,circle,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,,0.755759,-44.238633565747136,,-44.238633565747136,,,0.0,11,True,4.9,./circle/second/sample_0034/iteration_00011.png
second_circle_035,second,circle,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,,2.1853,-499.2175125985161,,-499.2175125985161,,,0.0,11,True,4.03,./circle/second/sample_0035/iteration_00011.png
second_circle_036,second,circle,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,,0.817338,-93.65856099778865,,-93.65856099778865,,,0.0,10,True,4.71,./circle/second/sample_0036/iteration_00010.png
second_circle_037,second,circle,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,,1.373379,-68.6625137071254,,-68.6625137071254,,,0.0,12,True,4.84,./circle/second/sample_0037/iteration_00012.png
second_circle_038,second,circle,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,,1.337865,-112.41989479893671,,-112.41989479893671,,,0.0,11,True,4.29,./circle/second/sample_0038/iteration_00011.png
second_circle_039,second,circle,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,,1.465955,-236.44561818646463,,-236.44561818646463,,,0.0,13,True,4.79,./circle/second/sample_0039/iteration_00013.png
second_circle_040,second,circle,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,,1.97803,-152.16311102587994,,-152.16311102587994,,,0.0,14,True,5.81,./circle/second/sample_0040/iteration_00014.png
second_circle_041,second,circle,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,,0.976035,-137.0215311936642,,-137.0215311936642,,,0.0,15,True,3.47,./circle/second/sample_0041/iteration_00015.png
second_circle_042,second,circle,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,,0.54884,-49.441261455985575,,-49.441261455985575,,,0.0,10,True,3.91,./circle/second/sample_0042/iteration_00010.png
second_circle_043,second,circle,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,,0.594417,-66.17793763980688,,-66.17793763980688,,,0.0,20,True,4.47,./circle/second/sample_0043/iteration_00020.png
second_circle_044,second,circle,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,,1.885344,-166.4474613806115,,-166.4474613806115,,,0.0,12,True,4.01,./circle/second/sample_0044/iteration_00012.png
second_circle_045,second,circle,phase1,0.46938,0.208516,1.031426,2.089643,0.530511,25.350574,,1.920764,-335.1654845187848,,-335.1654845187848,,,0.0,11,True,2.44,./circle/second/sample_0045/iteration_00011.png
second_circle_046,second,circle,phase1,0.357373,0.296737,3.615144,4.877165,0.681956,71.0411,,0.914683,-92.52319896652783,,-92.52319896652783,,,0.0,10,True,3.53,./circle/second/sample_0046/iteration_00010.png
second_circle_047,second,circle,phase1,0.461695,0.291526,5.27976,4.301209,0.571393,17.762215,,2.115425,-357.14421837627924,,-357.14421837627924,,,0.0,10,True,2.61,./circle/second/sample_0047/iteration_00010.png
second_circle_048,second,circle,phase1,0.287239,0.21032,5.591551,1.341943,0.388626,0.074016,,1.387965,-90.69891008037071,,-90.69891008037071,,,0.0,11,True,3.38,./circle/second/sample_0048/iteration_00011.png
second_circle_049,second,circle,phase1,0.227251,0.08027,1.620489,1.65739,0.277466,33.137863,,1.256198,-51.3811854701726,,-51.3811854701726,,,0.0,19,True,3.62,./circle/second/sample_0049/iteration_00019.png
auxetic_circle_half_quarter_000,auxetic,circle_half_quarter,phase1,0.593808,0.066513,2.81414,4.80489,0.279058,32.44388,,,102.83071048162637,0.18590293011074535,,,,0.593808,36,True,12.99,./circle_half_quarter/auxetic/sample_0000/iteration_00036.png
auxetic_circle_half_quarter_001,auxetic,circle_half_quarter,phase1,0.489911,0.247748,5.087189,3.177115,0.696292,66.731823,,,90.63150830578121,0.29880430530818924,,,,0.294394,10,True,4.62,./circle_half_quarter/auxetic/sample_0001/iteration_00010.png
auxetic_circle_half_quarter_002,auxetic,circle_half_quarter,phase1,0.298849,0.138864,1.655659,1.334179,0.664454,21.485129,,,13.228525550342216,0.2577897008812646,,,,0.232145,14,True,5.41,./circle_half_quarter/auxetic/sample_0002/iteration_00014.png
auxetic_circle_half_quarter_003,auxetic,circle_half_quarter,phase1,0.377379,0.298227,3.924191,4.629467,0.590293,30.792382,,,33.715683595661446,0.3065598426965179,,,,0.377379,150,True,52.83,./circle_half_quarter/auxetic/sample_0003/iteration_00150.png
auxetic_circle_half_quarter_004,auxetic,circle_half_quarter,phase1,0.305773,0.109781,2.953328,4.024429,0.408457,77.970512,,,22.184233796259868,0.13710866982445863,,,,0.305773,52,True,18.44,./circle_half_quarter/auxetic/sample_0004/iteration_00052.png
auxetic_circle_half_quarter_005,auxetic,circle_half_quarter,phase1,0.274042,0.238148,4.967417,1.562599,0.525304,39.258952,,,14.01206458601404,0.19310359771121763,,,,0.274042,92,True,32.28,./circle_half_quarter/auxetic/sample_0005/iteration_00092.png
auxetic_circle_half_quarter_006,auxetic,circle_half_quarter,phase1,0.534961,0.146651,2.177309,2.001944,0.375628,29.101179,,,68.21151712820979,0.15044228327951104,,,,0.534961,150,True,49.15,./circle_half_quarter/auxetic/sample_0006/iteration_00150.png
auxetic_circle_half_quarter_007,auxetic,circle_half_quarter,phase1,0.418398,0.085976,3.016774,4.975011,0.416125,82.281009,,,34.15632195109899,0.16011286928794255,,,,0.418398,53,True,18.1,./circle_half_quarter/auxetic/sample_0007/iteration_00053.png
auxetic_circle_half_quarter_008,auxetic,circle_half_quarter,phase1,0.23454,0.064963,5.580009,3.62882,0.252131,34.803268,,,13.727978731622946,0.300000000018021,,,,0.234539,59,True,23.26,./circle_half_quarter/auxetic/sample_0008/iteration_00059.png
auxetic_circle_half_quarter_009,auxetic,circle_half_quarter,phase1,0.266359,0.122156,2.754108,2.857542,0.468602,17.793846,,,15.117488399186314,0.1460369551735724,,,,0.266359,53,True,17.71,./circle_half_quarter/auxetic/sample_0009/iteration_00053.png
auxetic_circle_half_quarter_010,auxetic,circle_half_quarter,phase1,0.250653,0.216175,5.643476,1.682312,0.493653,53.003557,,,12.32913843727868,0.2346094996949409,,,,0.250653,150,True,54.61,./circle_half_quarter/auxetic/sample_0010/iteration_00150.png
auxetic_circle_half_quarter_011,auxetic,circle_half_quarter,phase1,0.451526,0.092816,2.296918,2.975684,0.297854,2.864648,,,50.05506081511023,0.12421834288946237,,,,0.451526,37,True,11.98,./circle_half_quarter/auxetic/sample_0011/iteration_00037.png
auxetic_circle_half_quarter_012,auxetic,circle_half_quarter,phase1,0.353173,0.208593,1.79417,2.501285,0.357064,25.80855,,,21.74776452540779,0.20993525290138243,,,,0.353173,51,True,17.64,./circle_half_quarter/auxetic/sample_0012/iteration_00051.png
auxetic_circle_half_quarter_013,auxetic,circle_half_quarter,phase1,0.331544,0.052968,1.533569,3.337288,0.43186,10.499449,,,17.78099396020618,0.15998730529775673,,,,0.331543,70,True,23.59,./circle_half_quarter/auxetic/sample_0013/iteration_00070.png
auxetic_circle_half_quarter_014,auxetic,circle_half_quarter,phase1,0.447818,0.232691,4.227764,1.792796,0.208387,72.898119,,,49.417657800688794,0.2017014258851481,,,,0.447818,150,True,54.79,./circle_half_quarter/auxetic/sample_0014/iteration_00150.png
auxetic_circle_half_quarter_015,auxetic,circle_half_quarter,phase1,0.558782,0.163095,3.355384,2.144294,0.476985,13.265491,,,63.270317510007104,0.04590699370936322,,,,0.558782,41,True,15.17,./circle_half_quarter/auxetic/sample_0015/iteration_00041.png
auxetic_circle_half_quarter_016,auxetic,circle_half_quarter,phase1,0.565105,0.225191,5.888199,4.752988,0.680914,68.940527,,,152.0228754270899,0.2988777392426644,,,,0.32357,10,True,4.8,./circle_half_quarter/auxetic/sample_0016/iteration_00010.png
auxetic_circle_half_quarter_017,auxetic,circle_half_quarter,phase1,0.429873,0.081416,1.022125,2.042466,0.445506,24.709965,,,26.828879482250596,0.2092081100940796,,,,0.429872,150,True,49.57,./circle_half_quarter/auxetic/sample_0017/iteration_00150.png
auxetic_circle_half_quarter_018,auxetic,circle_half_quarter,phase1,0.327229,0.273988,3.754422,4.367792,0.36694,76.357405,,,31.669416271519623,0.1244876620143814,,,,0.327228,91,True,32.74,./circle_half_quarter/auxetic/sample_0018/iteration_00091.png
auxetic_circle_half_quarter_019,auxetic,circle_half_quarter,phase1,0.214586,0.221403,5.224148,2.211471,0.395679,74.470844,,,8.153291874047262,0.3000000000227593,,,,0.214587,150,True,54.07,./circle_half_quarter/auxetic/sample_0019/iteration_00150.png
auxetic_circle_half_quarter_020,auxetic,circle_half_quarter,phase1,0.219327,0.267921,3.291556,3.748012,0.249584,71.110817,,,6.626913793353031,0.30000000000513943,,,,0.219328,57,True,20.41,./circle_half_quarter/auxetic/sample_0020/iteration_00057.png
auxetic_circle_half_quarter_021,auxetic,circle_half_quarter,phase1,0.549361,0.077062,5.78966,1.148438,0.508294,43.334784,,,88.55901609307851,0.36848214112791755,,,,0.549361,150,True,53.8,./circle_half_quarter/auxetic/sample_0021/iteration_00150.png
auxetic_circle_half_quarter_022,auxetic,circle_half_quarter,phase1,0.203352,0.279886,1.440908,3.69225,0.230414,58.531854,,,4.544975158710692,0.3195235257776689,,,,0.203352,41,True,14.1,./circle_half_quarter/auxetic/sample_0022/iteration_00041.png
auxetic_circle_half_quarter_023,auxetic,circle_half_quarter,phase1,0.225738,0.072546,4.851334,4.353382,0.510622,83.57089,,,9.912473702931766,0.2999999999943406,,,,0.225738,57,True,20.79,./circle_half_quarter/auxetic/sample_0023/iteration_00057.png
auxetic_circle_half_quarter_024,auxetic,circle_half_quarter,phase1,0.340212,0.157397,2.066843,4.898642,0.285611,1.761098,,,13.377659919586693,0.29999999999376176,,,,0.340212,30,True,10.46,./circle_half_quarter/auxetic/sample_0024/iteration_00030.png
auxetic_circle_half_quarter_025,auxetic,circle_half_quarter,phase1,0.25739,0.17723,3.585975,4.128307,0.318914,41.989968,,,12.248518226122808,0.30000496274880956,,,,0.25739,62,True,21.83,./circle_half_quarter/auxetic/sample_0025/iteration_00062.png
auxetic_circle_half_quarter_026,auxetic,circle_half_quarter,phase1,0.43775,0.116157,2.427301,1.827246,0.488923,88.351179,,,34.14629827436982,0.06302860900493909,,,,0.437749,59,True,19.24,./circle_half_quarter/auxetic/sample_0026/iteration_00059.png
auxetic_circle_half_quarter_027,auxetic,circle_half_quarter,phase1,0.510158,0.173145,4.444515,1.317007,0.641702,61.545147,,,66.47032170028302,0.3446389928382433,,,,0.464175,10,True,4.11,./circle_half_quarter/auxetic/sample_0027/iteration_00010.png
auxetic_circle_half_quarter_028,auxetic,circle_half_quarter,phase1,0.365463,0.167425,3.470908,1.883768,0.22744,10.915122,,,27.729482007315475,0.3031685918256666,,,,0.365463,133,True,44.84,./circle_half_quarter/auxetic/sample_0028/iteration_00133.png
auxetic_circle_half_quarter_029,auxetic,circle_half_quarter,phase1,0.590683,0.190038,5.45649,1.556407,0.381083,47.252506,,,64.12777740276691,0.1496477693660185,,,,0.590682,150,True,33.28,./circle_half_quarter/auxetic/sample_0029/iteration_00150.png
auxetic_circle_half_quarter_030,auxetic,circle_half_quarter,phase1,0.520874,0.18342,4.648114,4.048524,0.60228,56.40901,,,89.36537910348449,0.39222305983270606,,,,0.520874,34,True,12.96,./circle_half_quarter/auxetic/sample_0030/iteration_00034.png
auxetic_circle_half_quarter_031,auxetic,circle_half_quarter,phase1,0.285011,0.258688,1.125321,4.592443,0.540632,51.766253,,,4.985632862636768,0.30000000003222366,,,,0.28501,23,True,8.3,./circle_half_quarter/auxetic/sample_0031/iteration_00023.png
auxetic_circle_half_quarter_032,auxetic,circle_half_quarter,phase1,0.471018,0.154104,1.384672,1.173511,0.614006,14.625788,,,48.8492633162964,0.14317388153121974,,,,0.338432,13,True,4.27,./circle_half_quarter/auxetic/sample_0032/iteration_00013.png
auxetic_circle_half_quarter_033,auxetic,circle_half_quarter,phase1,0.246429,0.185141,3.12226,3.935174,0.304993,6.940984,,,13.566374634215055,0.2999999999955194,,,,0.246428,150,True,48.91,./circle_half_quarter/auxetic/sample_0033/iteration_00150.png
auxetic_circle_half_quarter_034,auxetic,circle_half_quarter,phase1,0.319889,0.281612,3.686818,3.541628,0.578782,22.488606,,,25.646965763545555,0.24183423976384955,,,,0.319888,43,True,15.49,./circle_half_quarter/auxetic/sample_0034/iteration_00043.png
auxetic_circle_half_quarter_035,auxetic,circle_half_quarter,phase1,0.458446,0.260979,4.180022,3.833511,0.632846,7.669829,,,59.253916058738106,0.2182338926281714,,,,0.376264,10,True,4.02,./circle_half_quarter/auxetic/sample_0035/iteration_00010.png
auxetic_circle_half_quarter_036,auxetic,circle_half_quarter,phase1,0.294952,0.128012,4.307244,2.3501,0.566991,40.520549,,,16.63476043160143,0.2880234197529131,,,,0.294951,150,True,46.83,./circle_half_quarter/auxetic/sample_0036/iteration_00150.png
auxetic_circle_half_quarter_037,auxetic,circle_half_quarter,phase1,0.346697,0.210376,4.071355,4.44355,0.629751,27.800644,,,45.34369681829652,0.24109318252235518,,,,0.346697,68,True,14.57,./circle_half_quarter/auxetic/sample_0037/iteration_00068.png
auxetic_circle_half_quarter_038,auxetic,circle_half_quarter,phase1,0.474928,0.142904,5.185966,1.071528,0.320338,65.527123,,,26.682695808033664,0.37363785442473,,,,0.474929,150,True,44.37,./circle_half_quarter/auxetic/sample_0038/iteration_00150.png
auxetic_circle_half_quarter_039,auxetic,circle_half_quarter,phase1,0.368536,0.196076,5.353262,3.415651,0.459822,5.203541,,,18.233370286974182,0.2999999980913262,,,,0.368536,39,True,8.77,./circle_half_quarter/auxetic/sample_0039/iteration_00039.png
auxetic_circle_half_quarter_040,auxetic,circle_half_quarter,phase1,0.569365,0.112346,2.576736,1.416255,0.58394,36.23807,,,91.38124478144833,0.453170841275764,,,,0.569364,99,True,31.75,./circle_half_quarter/auxetic/sample_0040/iteration_00099.png
auxetic_circle_half_quarter_041,auxetic,circle_half_quarter,phase1,0.515175,0.287871,1.862582,2.566994,0.333481,18.238517,,,53.696082809282274,0.1737889728793741,,,,0.515175,112,True,28.38,./circle_half_quarter/auxetic/sample_0041/iteration_00112.png
auxetic_circle_half_quarter_042,auxetic,circle_half_quarter,phase1,0.396369,0.20127,2.376334,2.420173,0.341834,86.210499,,,35.45456679128816,0.12204792227901377,,,,0.396369,57,True,18.02,./circle_half_quarter/auxetic/sample_0042/iteration_00057.png
auxetic_circle_half_quarter_043,auxetic,circle_half_quarter,phase1,0.407468,0.250877,1.285383,3.032445,0.426897,87.941031,,,23.311905314054115,0.13099898614140204,,,,0.407467,40,True,10.92,./circle_half_quarter/auxetic/sample_0043/iteration_00040.png
auxetic_circle_half_quarter_044,auxetic,circle_half_quarter,phase1,0.536632,0.099232,4.771528,2.826757,0.268845,80.961934,,,101.42807775158366,0.27525535124978634,,,,0.536632,150,True,42.49,./circle_half_quarter/auxetic/sample_0044/iteration_00150.png
auxetic_circle_half_quarter_045,auxetic,circle_half_quarter,phase1,0.487557,0.102044,4.594662,4.266029,0.213193,64.091465,,,77.66109840166685,0.2686520874245159,,,,0.487556,54,True,12.5,./circle_half_quarter/auxetic/sample_0045/iteration_00054.png
auxetic_circle_half_quarter_046,auxetic,circle_half_quarter,phase1,0.581456,0.055744,2.6125,3.279638,0.539565,55.473303,,,105.11777934131325,0.343540527446798,,,,0.581455,150,True,41.75,./circle_half_quarter/auxetic/sample_0046/iteration_00150.png
auxetic_circle_half_quarter_047,auxetic,circle_half_quarter,phase1,0.502106,0.292919,1.942877,3.140049,0.679507,60.527495,,,92.93051029443843,0.2609685739230931,,,,0.27491,10,True,2.18,./circle_half_quarter/auxetic/sample_0047/iteration_00010.png
auxetic_circle_half_quarter_048,auxetic,circle_half_quarter,phase1,0.41181,0.13474,5.916654,2.751866,0.650752,46.621596,,,22.932214883473915,0.32146727610911613,,,,0.411811,110,True,35.21,./circle_half_quarter/auxetic/sample_0048/iteration_00110.png
auxetic_circle_half_quarter_049,auxetic,circle_half_quarter,phase1,0.385251,0.24099,3.802043,2.607788,0.552205,49.24353,,,28.83312372636446,0.2502758446767586,,,,0.385252,85,True,17.43,./circle_half_quarter/auxetic/sample_0049/iteration_00085.png
first_circle_half_quarter_000,first,circle_half_quarter,phase1,0.529808,0.166513,2.81414,1.52489,0.299058,43.24388,0.761733,,-2.3656867807610493,,-2.3656867807610493,,,0.504735,18,True,7.22,./circle_half_quarter/first/sample_0000/iteration_00018.png
first_circle_half_quarter_001,first,circle_half_quarter,phase1,0.433711,0.263146,4.454961,2.589751,0.650732,4.241043,1.000254,,3.295114620710352e-35,,3.295114620710352e-35,,,0.0,10,True,4.41,./circle_half_quarter/first/sample_0001/iteration_00010.png
